,tripId,routeId,directionId,timestamp,vehicleId,stopSequence,stopId,departureTime,arrivalTime
1103769,62896356,801,1,2025-11-16 13:40:55,1123-1131,24,81403,,2025-11-16 14:25:41
1103785,62514728,804,0,2025-11-16 13:40:35,452,27,80403,,2025-11-16 14:25:17
1103844,62514719,804,1,2025-11-16 13:40:58,1059-1068-1073,27,80137,,2025-11-16 14:25:22
1103879,62514712,804,0,2025-11-16 13:40:58,1012-1013-1216,25,80405,,2025-11-16 14:25:31
1104005,62514717,804,0,2025-11-16 13:40:57,1061-1072-1094,20,81401,,2025-11-16 14:25:37
1104220,62875210,803,1,2025-11-16 13:40:57,1227-1231,11,80313,,2025-11-16 14:25:36
1104293,62875309,803,0,2025-11-16 13:40:57,1026-1219,9,80306,,2025-11-16 14:25:39
1104302,62896477,801,0,2025-11-16 13:40:57,1137-1153,9,80111,,2025-11-16 14:25:34
1104336,62514867,804,0,2025-11-16 13:40:56,1066-1083-1092,8,80132,,2025-11-16 14:25:37
1104372,62020665,802,1,2025-11-16 13:40:51,4007-4008-4013-4014,6,80209,,2025-11-16 14:25:26
1104389,62514730,804,0,2025-11-16 13:40:57,1006-1008-1036,4,80136,,2025-11-16 14:25:52
1104408,62514726,804,1,2025-11-16 13:40:57,1020-1039-1229,1,80401,2025-11-16 14:25:00,
1104544,62896303,801,1,2025-11-16 13:41:27,1167-1184,39,80110,,2025-11-16 14:25:58
1104675,62896472,801,1,2025-11-16 13:41:28,1138-1158,29,80120,,2025-11-16 14:26:21
1104712,62896342,801,0,2025-11-16 13:41:25,104,23,81403,,2025-11-16 14:26:02
1104764,62514728,804,0,2025-11-16 13:41:25,452,28,80402,,2025-11-16 14:26:20
1105151,62896333,801,0,2025-11-16 13:41:29,1104-1106,12,80114,,2025-11-16 14:26:25
1105163,62514855,804,1,2025-11-16 13:41:27,1065-1069-1086,14,80124,,2025-11-16 14:26:10
1105185,62020819,802,0,2025-11-16 13:41:29,547-548-557-558,13,80213,,2025-11-16 14:26:10
1105330,62875320,803,1,2025-11-16 13:41:27,1027-1226,6,80308,,2025-11-16 14:26:11
1105336,62875391,807,1,2025-11-16 13:41:27,1189-1204,7,80703,,2025-11-16 14:26:03
1105347,62875393,807,0,2025-11-16 13:41:29,1029-1207,6,80702,,2025-11-16 14:26:00
1105362,62514724,804,1,2025-11-16 13:41:27,1063-1085-1093,6,80406,,2025-11-16 14:26:25
1105381,62020766,805,0,2025-11-16 13:41:27,545-546-589-590,4,80210,,2025-11-16 14:26:10
1105388,62875389,807,1,2025-11-16 13:41:25,1191-1192,3,80707,,2025-11-16 14:26:24
1105392,62514726,804,1,2025-11-16 13:41:24,1020-1039-1229,2,80402,,2025-11-16 14:26:05
1105496,62896293,801,1,2025-11-16 13:41:55,722-747,41,80108,,2025-11-16 14:26:39
1105531,62896348,801,0,2025-11-16 13:41:25,704-713,39,80424,,2025-11-16 14:24:14
1105551,62896464,801,1,2025-11-16 13:41:59,1152-1157,36,80113,,2025-11-16 14:26:36
1105576,62896339,801,0,2025-11-16 13:41:55,203-227,34,80419,,2025-11-16 14:26:17
1105642,62514722,804,1,2025-11-16 13:42:00,1057-1070-1081,29,80139,,2025-11-16 14:26:58
1105819,62896344,801,1,2025-11-16 13:42:00,1151-1170,21,80411,,2025-11-16 14:26:13
1105874,62896458,801,0,2025-11-16 13:42:01,1096-1116,18,80120,,2025-11-16 14:24:29
1105922,62514718,804,1,2025-11-16 13:42:00,1015-1053-1215,22,80132,,2025-11-16 14:26:26
1105952,62896354,801,1,2025-11-16 13:41:35,1162-1182,15,80417,,2025-11-16 14:24:28
1106056,62514727,804,1,2025-11-16 13:41:55,1044-1045-1047,20,80130,,2025-11-16 14:26:30
1106276,62514729,804,1,2025-11-16 13:41:58,1002-1004-1054,11,80122,,2025-11-16 14:26:41
1106296,62020822,802,0,2025-11-16 13:41:51,4017-4018-4025-4026,7,80207,,2025-11-16 14:25:31
1106376,62875229,803,1,2025-11-16 13:41:57,1228-1233,2,80701,,2025-11-16 14:26:53
1106590,62896321,801,1,2025-11-16 13:42:29,1142-1173,30,80119,,2025-11-16 14:27:20
1106788,62514719,804,1,2025-11-16 13:42:30,1059-1068-1073,28,80138,,2025-11-16 14:27:19
1106951,62514717,804,0,2025-11-16 13:42:27,1061-1072-1094,21,81402,,2025-11-16 14:27:20
1107210,62514738,804,0,2025-11-16 13:42:29,1018-1040-1043,13,80127,,2025-11-16 14:27:22
1107233,62020664,802,1,2025-11-16 13:42:30,537-538-587-588,12,80203,,2025-11-16 14:27:24
1107361,62896462,801,0,2025-11-16 13:42:29,1154-1174,3,80105,,2025-11-16 14:27:14
1107372,62875395,807,0,2025-11-16 13:42:29,1028-1199,2,80302,,2025-11-16 14:27:04
1107374,62875212,803,0,2025-11-16 13:42:29,1023-1222,1,80314,2025-11-16 14:27:00,
1107701,62896356,801,1,2025-11-16 13:43:01,1123-1131,25,81402,,2025-11-16 14:27:30
1107748,62896301,801,0,2025-11-16 13:42:45,202-229,20,80122,,2025-11-16 14:27:17
1107889,62514718,804,1,2025-11-16 13:43:00,1015-1053-1215,23,80133,,2025-11-16 14:27:51
1108105,62896333,801,0,2025-11-16 13:43:00,1104-1106,13,80115,,2025-11-16 14:27:55
1108118,62514855,804,1,2025-11-16 13:43:02,1065-1069-1086,15,80125,,2025-11-16 14:28:00
1108173,62875396,807,1,2025-11-16 13:43:00,1196-1208,13,80301,,2025-11-16 14:27:39
1108268,62020822,802,0,2025-11-16 13:43:01,4017-4018-4025-4026,8,80208,,2025-11-16 14:27:34
1108276,62514867,804,0,2025-11-16 13:43:01,1066-1083-1092,9,80131,,2025-11-16 14:27:42
1108293,62875320,803,1,2025-11-16 13:43:02,1027-1226,7,80309,,2025-11-16 14:27:42
1108300,62875391,807,1,2025-11-16 13:43:02,1189-1204,8,80702,,2025-11-16 14:27:46
1108318,62020665,802,1,2025-11-16 13:42:51,4007-4008-4013-4014,7,80208,,2025-11-16 14:27:32
1108325,62875282,803,0,2025-11-16 13:42:59,1055-1232,4,80311,,2025-11-16 14:27:46
1108342,62020715,805,1,2025-11-16 13:42:59,551-552-559-560,5,80210,,2025-11-16 14:27:34
1108362,62514726,804,1,2025-11-16 13:42:35,1020-1039-1229,3,80403,,2025-11-16 14:27:30
1108368,62896482,801,1,2025-11-16 13:43:02,1139-1155,1,801103,2025-11-16 14:28:00,
1108369,62514739,804,0,2025-11-16 13:43:01,1057-1070-1081,1,80139,2025-11-16 14:28:00,
1108409,62896322,801,1,2025-11-16 13:43:32,1135-1145,45,80154,,2025-11-16 14:28:20
1108452,62896347,801,0,2025-11-16 13:43:25,705-726,44,801101,,2025-11-16 14:28:18
1108482,62896303,801,1,2025-11-16 13:43:32,1167-1184,40,80109,,2025-11-16 14:28:27
1108520,62896464,801,1,2025-11-16 13:43:32,1152-1157,37,80112,,2025-11-16 14:28:28
1108545,62896339,801,0,2025-11-16 13:43:25,203-227,35,80420,,2025-11-16 14:28:15
1108598,62896379,801,0,2025-11-16 13:43:05,1161-1183,29,80414,,2025-11-16 14:27:43
1108746,62896301,801,0,2025-11-16 13:43:15,202-229,21,81401,,2025-11-16 14:28:02
1108788,62896344,801,1,2025-11-16 13:43:32,1151-1170,22,80410,,2025-11-16 14:28:30
1108913,62896354,801,1,2025-11-16 13:43:33,1162-1182,17,80415,,2025-11-16 14:26:12
1109068,62514723,804,0,2025-11-16 13:43:34,1010-1035-1212,17,80123,,2025-11-16 14:28:17
1109302,62896389,801,0,2025-11-16 13:43:30,1121-1127,5,80107,,2025-11-16 14:28:29
1109324,62514724,804,1,2025-11-16 13:43:30,1063-1085-1093,7,80407,,2025-11-16 14:28:01
1109334,62514730,804,0,2025-11-16 13:43:34,1006-1008-1036,5,80135,,2025-11-16 14:28:02
1109911,62514717,804,0,2025-11-16 13:44:02,1061-1072-1094,22,81403,,2025-11-16 14:28:48
1110116,62020819,802,0,2025-11-16 13:44:04,547-548-557-558,14,80214,,2025-11-16 14:28:56
1110130,62875210,803,1,2025-11-16 13:44:03,1227-1231,12,80314,,2025-11-16 14:28:44
1110207,62875309,803,0,2025-11-16 13:44:05,1026-1219,10,80305,,2025-11-16 14:28:38
1110226,62514729,804,1,2025-11-16 13:44:04,1002-1004-1054,12,80121,,2025-11-16 14:28:41
1110343,62020666,802,1,2025-11-16 13:44:06,533-534-573-574,2,80213,,2025-11-16 14:28:34
1110348,62875395,807,0,2025-11-16 13:44:05,1028-1199,3,80303,,2025-11-16 14:29:01
1110352,62896482,801,1,2025-11-16 13:44:02,1139-1155,2,801102,,2025-11-16 14:28:44
1110672,62896356,801,1,2025-11-16 13:44:27,1123-1131,26,81401,,2025-11-16 14:29:23
1110983,62514727,804,1,2025-11-16 13:44:26,1044-1045-1047,21,80131,,2025-11-16 14:29:25
1111080,62514855,804,1,2025-11-16 13:44:28,1065-1069-1086,16,80126,,2025-11-16 14:28:51
1111205,62896477,801,0,2025-11-16 13:44:25,1137-1153,10,80112,,2025-11-16 14:29:14
1111268,62875391,807,1,2025-11-16 13:44:24,1189-1204,9,80701,,2025-11-16 14:29:22
1111282,62875393,807,0,2025-11-16 13:44:25,1029-1207,7,80703,,2025-11-16 14:29:17
1111307,62896332,801,1,2025-11-16 13:44:27,1146-1168,4,801100,,2025-11-16 14:29:13
1111323,62020766,805,0,2025-11-16 13:44:26,545-546-589-590,5,80211,,2025-11-16 14:29:06
1111608,62896342,801,0,2025-11-16 13:44:56,104,24,80409,,2025-11-16 14:29:07
1111624,62514711,804,1,2025-11-16 13:44:57,1009-1034-1046,29,80139,,2025-11-16 14:29:29
1111659,62514728,804,0,2025-11-16 13:44:56,452,29,80401,,2025-11-16 14:29:55
1111847,62896354,801,1,2025-11-16 13:44:58,1162-1182,18,80414,,2025-11-16 14:29:29
1111881,62896374,801,0,2025-11-16 13:44:44,164,17,80119,,2025-11-16 14:27:12
1112135,62875399,807,0,2025-11-16 13:44:56,1193-1194,11,80707,,2025-11-16 14:29:54
1112195,62896484,801,1,2025-11-16 13:44:56,224-240,7,80425,,2025-11-16 14:27:17
1112210,62514867,804,0,2025-11-16 13:44:56,1066-1083-1092,10,80130,,2025-11-16 14:29:27
1112228,62875320,803,1,2025-11-16 13:44:57,1027-1226,8,80310,,2025-11-16 14:29:32
1112245,62896389,801,0,2025-11-16 13:44:56,1121-1127,6,80108,,2025-11-16 14:29:51
1112280,62514730,804,0,2025-11-16 13:44:59,1006-1008-1036,6,80134,,2025-11-16 14:29:42
1112355,62896322,801,1,2025-11-16 13:45:27,1135-1145,46,80153,,2025-11-16 14:30:25
1112695,62896344,801,1,2025-11-16 13:45:29,1151-1170,23,80409,,2025-11-16 14:30:26
1112712,62514712,804,0,2025-11-16 13:45:25,1012-1013-1216,26,80404,,2025-11-16 14:30:24
1113225,62020665,802,1,2025-11-16 13:45:13,4007-4008-4013-4014,8,80207,,2025-11-16 14:30:05
1113233,62875282,803,0,2025-11-16 13:45:25,1055-1232,5,80310,,2025-11-16 14:30:20
1113260,62020818,802,0,2025-11-16 13:45:28,564-565-581-582,3,80203,,2025-11-16 14:30:26
1113276,62020666,802,1,2025-11-16 13:45:23,533-534-573-574,3,80212,,2025-11-16 14:30:12
1113393,62896469,801,0,2025-11-16 13:45:56,704-713,40,80425,,2025-11-16 14:29:18
1113655,62514719,804,1,2025-11-16 13:45:59,1059-1068-1073,29,80139,,2025-11-16 14:30:43
1113966,62896333,801,0,2025-11-16 13:45:56,1104-1106,14,80116,,2025-11-16 14:30:40
1114059,62514738,804,0,2025-11-16 13:46:00,1018-1040-1043,14,80126,,2025-11-16 14:30:57
1114140,62020822,802,0,2025-11-16 13:45:53,4017-4018-4025-4026,9,80209,,2025-11-16 14:30:31
1114210,62514724,804,1,2025-11-16 13:45:56,1063-1085-1093,8,81403,,2025-11-16 14:30:50
1114228,62020715,805,1,2025-11-16 13:46:00,551-552-559-560,6,80209,,2025-11-16 14:30:39
1114237,62020766,805,0,2025-11-16 13:46:00,545-546-589-590,6,80212,,2025-11-16 14:30:53
1114246,62875229,803,1,2025-11-16 13:45:59,1228-1233,3,80305,,2025-11-16 14:30:16
1114249,62875389,807,1,2025-11-16 13:45:46,1191-1192,4,80706,,2025-11-16 14:29:27
1114259,62875395,807,0,2025-11-16 13:46:00,1028-1199,4,80304,,2025-11-16 14:30:53
1114354,62896293,801,1,2025-11-16 13:46:26,722-747,42,80107,,2025-11-16 14:31:12
1114501,62896472,801,1,2025-11-16 13:46:28,1138-1158,30,80119,,2025-11-16 14:30:57
1114610,62896301,801,0,2025-11-16 13:46:06,202-229,22,81402,,2025-11-16 14:30:38
1115049,62875399,807,0,2025-11-16 13:46:29,1193-1194,12,80708,,2025-11-16 14:31:02
1115233,62514726,804,1,2025-11-16 13:46:30,1020-1039-1229,4,80404,,2025-11-16 14:31:23
1115245,62020716,805,1,2025-11-16 13:46:23,4005-4006-4023-4024,1,80214,2025-11-16 14:31:00,
1115318,62896347,801,0,2025-11-16 13:46:55,705-726,45,801102,,2025-11-16 14:31:27
1115450,62896379,801,0,2025-11-16 13:46:45,1161-1183,30,80415,,2025-11-16 14:31:16
1115543,62896356,801,1,2025-11-16 13:47:00,1123-1131,27,80122,,2025-11-16 14:31:57
1115670,62896458,801,0,2025-11-16 13:46:59,1096-1116,19,80121,,2025-11-16 14:31:29
1115709,62514718,804,1,2025-11-16 13:47:02,1015-1053-1215,24,80134,,2025-11-16 14:31:05
1115751,62514717,804,0,2025-11-16 13:47:02,1061-1072-1094,23,80407,,2025-11-16 14:31:29
1116045,62875309,803,0,2025-11-16 13:47:00,1026-1219,11,80701,,2025-11-16 14:31:54
1116056,62896477,801,0,2025-11-16 13:47:02,1137-1153,11,80113,,2025-11-16 14:31:38
1116079,62020719,805,1,2025-11-16 13:46:54,508-509-521-530,8,80216,,2025-11-16 14:27:55
1116103,62514867,804,0,2025-11-16 13:46:58,1066-1083-1092,11,80129,,2025-11-16 14:31:39
1116152,62020665,802,1,2025-11-16 13:46:54,4007-4008-4013-4014,9,80206,,2025-11-16 14:31:34
1116174,62896332,801,1,2025-11-16 13:47:01,1146-1168,5,80427,,2025-11-16 14:31:49
1116191,62020818,802,0,2025-11-16 13:47:02,564-565-581-582,4,80204,,2025-11-16 14:31:50
1116201,62896462,801,0,2025-11-16 13:46:55,1154-1174,4,80106,,2025-11-16 14:31:32
1116226,62514739,804,0,2025-11-16 13:47:02,1057-1070-1081,2,80138,,2025-11-16 14:31:32
1116229,62020823,802,0,2025-11-16 13:47:02,565-566-579-580,1,80201,2025-11-16 14:32:00,
1116346,62896348,801,0,2025-11-16 13:47:27,704-713,41,80426,,2025-11-16 14:30:53
1116409,62896321,801,1,2025-11-16 13:47:31,1142-1173,31,80118,,2025-11-16 14:31:52
1116434,62896379,801,0,2025-11-16 13:47:15,1161-1183,31,80416,,2025-11-16 14:31:28
1116811,62514727,804,1,2025-11-16 13:47:25,1044-1045-1047,22,80132,,2025-11-16 14:32:14
1117101,62875320,803,1,2025-11-16 13:47:31,1027-1226,9,80311,,2025-11-16 14:32:07
1117125,62875393,807,0,2025-11-16 13:47:32,1029-1207,8,80704,,2025-11-16 14:32:30
1117142,62875282,803,0,2025-11-16 13:47:31,1055-1232,6,80309,,2025-11-16 14:32:01
1117148,62514724,804,1,2025-11-16 13:47:31,1063-1085-1093,9,81402,,2025-11-16 14:32:20
1117191,62875389,807,1,2025-11-16 13:47:26,1191-1192,5,80705,,2025-11-16 14:32:18
1117196,62020666,802,1,2025-11-16 13:47:31,533-534-573-574,4,80211,,2025-11-16 14:32:07
1117208,62875212,803,0,2025-11-16 13:47:31,1023-1222,2,80313,,2025-11-16 14:32:08
1117216,62020770,805,0,2025-11-16 13:47:24,508-509-521-530,1,80216,2025-11-16 14:32:00,
1117301,62896293,801,1,2025-11-16 13:48:05,722-747,43,80106,,2025-11-16 14:32:20
1117316,62896469,801,0,2025-11-16 13:48:05,704-713,42,80427,,2025-11-16 14:32:59
1117372,62896339,801,0,2025-11-16 13:48:05,203-227,36,80421,,2025-11-16 14:32:10
1117478,62896342,801,0,2025-11-16 13:48:05,104,25,80410,,2025-11-16 14:32:46
1117553,62896301,801,0,2025-11-16 13:47:56,202-229,23,81403,,2025-11-16 14:32:30
1117672,62514718,804,1,2025-11-16 13:48:06,1015-1053-1215,25,80135,,2025-11-16 14:32:41
1117699,62896354,801,1,2025-11-16 13:48:02,1162-1182,19,80413,,2025-11-16 14:32:42
1117715,62514717,804,0,2025-11-16 13:48:02,1061-1072-1094,24,80406,,2025-11-16 14:32:32
1117735,62896374,801,0,2025-11-16 13:48:05,164,18,80120,,2025-11-16 14:32:03
1117843,62514723,804,0,2025-11-16 13:48:06,1010-1035-1212,18,80121,,2025-11-16 14:33:03
1117874,62896333,801,0,2025-11-16 13:48:05,1104-1106,15,80117,,2025-11-16 14:32:37
1117983,62875399,807,0,2025-11-16 13:48:04,1193-1194,13,80709,,2025-11-16 14:32:46
1117996,62020664,802,1,2025-11-16 13:48:00,537-538-587-588,13,80202,,2025-11-16 14:32:40
1118031,62514729,804,1,2025-11-16 13:48:06,1002-1004-1054,13,80123,,2025-11-16 14:32:48
1118059,62020822,802,0,2025-11-16 13:48:04,4017-4018-4025-4026,10,80210,,2025-11-16 14:32:55
1118149,62514730,804,0,2025-11-16 13:48:04,1006-1008-1036,7,80133,,2025-11-16 14:32:50
1118176,62875229,803,1,2025-11-16 13:48:06,1228-1233,4,80306,,2025-11-16 14:33:01
1118199,62896482,801,1,2025-11-16 13:48:03,1139-1155,3,801101,,2025-11-16 14:32:44
1118260,62896306,801,1,2025-11-16 13:48:35,165,44,80105,,2025-11-16 14:33:21
1118947,62514738,804,0,2025-11-16 13:48:36,1018-1040-1043,15,80125,,2025-11-16 14:33:23
1119085,62896389,801,0,2025-11-16 13:48:38,1121-1127,7,80109,,2025-11-16 14:33:03
1119146,62020766,805,0,2025-11-16 13:48:37,545-546-589-590,7,80213,,2025-11-16 14:33:19
1119187,62020770,805,0,2025-11-16 13:48:34,508-509-521-530,2,80215,,2025-11-16 14:33:06
1119257,62896347,801,0,2025-11-16 13:49:05,705-726,46,801103,,2025-11-16 14:33:51
1119366,62896321,801,1,2025-11-16 13:49:05,1142-1173,32,80117,,2025-11-16 14:34:00
1119479,62896356,801,1,2025-11-16 13:49:08,1123-1131,28,80121,,2025-11-16 14:33:27
1119960,62875309,803,0,2025-11-16 13:49:07,1026-1219,12,80702,,2025-11-16 14:33:52
1119972,62896477,801,0,2025-11-16 13:49:07,1137-1153,12,80114,,2025-11-16 14:33:56
1120083,62875282,803,0,2025-11-16 13:49:06,1055-1232,7,80308,,2025-11-16 14:33:44
1120090,62514724,804,1,2025-11-16 13:49:05,1063-1085-1093,10,81401,,2025-11-16 14:34:04
1120100,62896332,801,1,2025-11-16 13:49:08,1146-1168,6,80426,,2025-11-16 14:33:40
1120113,62020715,805,1,2025-11-16 13:49:09,551-552-559-560,7,80215,,2025-11-16 14:33:40
1120135,62875229,803,1,2025-11-16 13:49:09,1228-1233,5,80307,,2025-11-16 14:32:28
1120162,62514739,804,0,2025-11-16 13:49:10,1057-1070-1081,3,80137,,2025-11-16 14:33:53
1120165,62020716,805,1,2025-11-16 13:49:05,4005-4006-4023-4024,2,80213,,2025-11-16 14:33:33
1120198,62896322,801,1,2025-11-16 13:49:36,1135-1145,47,80101,,2025-11-16 14:34:05
1120223,62896306,801,1,2025-11-16 13:49:35,165,45,80154,,2025-11-16 14:33:31
1120570,62896458,801,0,2025-11-16 13:49:38,1096-1116,20,80122,,2025-11-16 14:34:37
1120896,62514738,804,0,2025-11-16 13:49:42,1018-1040-1043,16,80124,,2025-11-16 14:34:27
1121000,62514867,804,0,2025-11-16 13:49:39,1066-1083-1092,12,80128,,2025-11-16 14:34:16
1121029,62875391,807,1,2025-11-16 13:49:39,1189-1204,10,80304,,2025-11-16 14:34:22
1121054,62020665,802,1,2025-11-16 13:49:35,4007-4008-4013-4014,10,80205,,2025-11-16 14:34:07
1121087,62514730,804,0,2025-11-16 13:49:35,402,8,80132,,2025-11-16 14:34:20
1121129,62514726,804,1,2025-11-16 13:49:39,1020-1039-1229,5,80405,,2025-11-16 14:34:13
1121202,62896306,801,1,2025-11-16 13:50:08,165,46,80153,,2025-11-16 14:34:51
1121344,62896379,801,0,2025-11-16 13:50:08,1161-1183,32,80417,,2025-11-16 14:34:56
1121624,62514717,804,0,2025-11-16 13:50:12,1061-1072-1094,25,80405,,2025-11-16 14:34:12
1121698,62514727,804,1,2025-11-16 13:49:45,1044-1045-1047,23,80133,,2025-11-16 14:34:41
1121740,62514723,804,0,2025-11-16 13:50:08,1010-1035-1212,19,80122,,2025-11-16 14:34:50
1121989,62875320,803,1,2025-11-16 13:50:09,1027-1226,10,80312,,2025-11-16 14:34:58
1122090,62875389,807,1,2025-11-16 13:50:08,1191-1192,6,80704,,2025-11-16 14:35:07
1122096,62020666,802,1,2025-11-16 13:50:11,533-534-573-574,5,80210,,2025-11-16 14:34:50
1122123,62875185,803,1,2025-11-16 13:50:11,1026-1219,1,80702,2025-11-16 14:35:00,
1122437,62896301,801,0,2025-11-16 13:50:26,202-229,24,80409,,2025-11-16 14:35:18
1122474,62896344,801,1,2025-11-16 13:50:41,1151-1170,24,81403,,2025-11-16 14:35:27
1122515,62896458,801,0,2025-11-16 13:50:39,1096-1116,21,81401,,2025-11-16 14:34:50
1122727,62896333,801,0,2025-11-16 13:50:41,1104-1106,16,80118,,2025-11-16 14:34:59
1122743,62514855,804,1,2025-11-16 13:50:41,1065-1069-1086,17,80127,,2025-11-16 14:35:33
1122853,62020664,802,1,2025-11-16 13:50:40,537-538-587-588,14,80201,,2025-11-16 14:35:30
1122879,62896477,801,0,2025-11-16 13:50:36,166,13,80115,,2025-11-16 14:35:24
1122892,62514729,804,1,2025-11-16 13:50:38,1002-1004-1054,14,80124,,2025-11-16 14:35:28
1122921,62020822,802,0,2025-11-16 13:50:35,4017-4018-4025-4026,11,80211,,2025-11-16 14:35:14
1123046,62875229,803,1,2025-11-16 13:50:41,1228-1233,6,80308,,2025-11-16 14:35:23
1123080,62020716,805,1,2025-11-16 13:50:35,4005-4006-4023-4024,3,80212,,2025-11-16 14:35:16
1123083,62896320,801,0,2025-11-16 13:50:38,1135-1145,1,80101,2025-11-16 14:35:09,
1123088,62514725,804,1,2025-11-16 13:50:16,452,1,80401,2025-11-16 14:35:00,
1123216,62896464,801,1,2025-11-16 13:51:13,1152-1157,38,80111,,2025-11-16 14:34:18
1123278,62896379,801,0,2025-11-16 13:50:57,1161-1183,33,80418,,2025-11-16 14:35:54
1123334,62896342,801,0,2025-11-16 13:51:08,104,26,80411,,2025-11-16 14:35:43
1123454,62514712,804,0,2025-11-16 13:51:10,1012-1013-1216,27,80403,,2025-11-16 14:35:59
1123924,62875391,807,1,2025-11-16 13:51:13,1189-1204,11,80303,,2025-11-16 14:36:05
1123935,62896389,801,0,2025-11-16 13:51:09,1121-1127,8,80110,,2025-11-16 14:36:02
1123968,62514724,804,1,2025-11-16 13:51:10,1063-1085-1093,11,80122,,2025-11-16 14:35:55
1124033,62875395,807,0,2025-11-16 13:51:11,1028-1199,5,80701,,2025-11-16 14:35:52
1124043,62514739,804,0,2025-11-16 13:51:12,1057-1070-1081,4,80136,,2025-11-16 14:36:08
1124056,62875397,807,1,2025-11-16 13:51:13,1195-1206,1,80709,2025-11-16 14:36:00,
1124182,62896464,801,1,2025-11-16 13:51:28,1152-1157,39,80110,,2025-11-16 14:35:29
1124493,62896354,801,1,2025-11-16 13:51:30,1162-1182,20,80412,,2025-11-16 14:35:02
1124620,62514723,804,0,2025-11-16 13:51:33,1010-1035-1212,20,81401,,2025-11-16 14:36:27
1124905,62875393,807,0,2025-11-16 13:51:29,1029-1207,9,80705,,2025-11-16 14:36:10
1124942,62896332,801,1,2025-11-16 13:51:29,1146-1168,7,80425,,2025-11-16 14:36:20
1124971,62896462,801,0,2025-11-16 13:51:28,1154-1174,5,80107,,2025-11-16 14:36:27
1124993,62514726,804,1,2025-11-16 13:51:22,1020-1039-1229,6,80406,,2025-11-16 14:36:18
1125017,62020823,802,0,2025-11-16 13:51:33,565-566-579-580,2,80202,,2025-11-16 14:36:14
1125166,62896339,801,0,2025-11-16 13:51:58,203-227,37,80422,,2025-11-16 14:36:31
1125237,62896472,801,1,2025-11-16 13:52:02,1138-1158,31,80118,,2025-11-16 14:37:00
1125436,62514718,804,1,2025-11-16 13:52:04,1015-1053-1215,26,80136,,2025-11-16 14:36:47
1125461,62896354,801,1,2025-11-16 13:52:01,1162-1182,21,80411,,2025-11-16 14:36:55
1125578,62896476,801,1,2025-11-16 13:51:58,237-301,15,80417,,2025-11-16 14:35:38
1125895,62020665,802,1,2025-11-16 13:52:05,4007-4008-4013-4014,11,80204,,2025-11-16 14:36:34
1125906,62875282,803,0,2025-11-16 13:52:05,1055-1232,8,80307,,2025-11-16 14:36:33
1125947,62020818,802,0,2025-11-16 13:52:04,564-565-581-582,5,80205,,2025-11-16 14:35:22
1125952,62020766,805,0,2025-11-16 13:52:03,545-546-589-590,8,80214,,2025-11-16 14:36:50
1126002,62020716,805,1,2025-11-16 13:52:05,4005-4006-4023-4024,4,80211,,2025-11-16 14:37:01
1126006,62896320,801,0,2025-11-16 13:52:05,1135-1145,2,80102,,2025-11-16 14:36:36
1126010,62020770,805,0,2025-11-16 13:52:05,508-509-521-530,3,80209,,2025-11-16 14:36:14
1126013,62875185,803,1,2025-11-16 13:52:03,1026-1219,2,80701,,2025-11-16 14:36:42
1126017,62020669,802,1,2025-11-16 13:52:03,547-548-557-558,1,80214,2025-11-16 14:37:00,
1126254,62896342,801,0,2025-11-16 13:52:29,104,27,80412,,2025-11-16 14:36:53
1126392,62896458,801,0,2025-11-16 13:52:35,1096-1116,22,81402,,2025-11-16 14:37:08
1126466,62514717,804,0,2025-11-16 13:52:37,1061-1072-1094,26,80404,,2025-11-16 14:37:05
1126715,62514738,804,0,2025-11-16 13:52:38,1018-1040-1043,17,80123,,2025-11-16 14:37:25
1126813,62020822,802,0,2025-11-16 13:52:36,4017-4018-4025-4026,12,80212,,2025-11-16 14:37:15
